t,semblance,power,backazimuth,slowness
19636.5,0.47821706660872465,15394743981.458496,-71.56505117707798,2.8460498941515415
19636.500694444443,0.385536509252028,9254251458.88606,-74.9315118405078,2.6925824035672523
19636.50138888889,0.40878593810669306,13793662196.688282,-74.9315118405078,2.6925824035672523
19636.502083333333,0.3274788543739566,8164643979.474867,-70.20112364547509,2.6570660511172846
19636.50277777778,0.42181597926167425,15797354944.72784,-72.89727103094765,2.720294101747089
19636.503472222223,0.39660224410294653,11868488416.197308,-72.25532837494308,2.6248809496813372
19636.504166666666,0.4075724796065303,14756426950.783192,-73.49563861824498,2.816025568065745
19636.504861111112,0.4010897501928287,18510706590.22047,-76.42956561483851,2.98328677803526
19636.505555555555,0.2078662267836726,12249480650.179644,-67.83365417791754,2.9154759474226504
19636.50625,0.2279894964557341,18118988123.096542,-79.11447294534128,2.6476404589747458
19636.506944444445,0.16594514986338732,10805734063.425535,-80.53767779197437,3.0413812651491097
19636.50763888889,0.10838595648522371,15116652744.171814,-59.931417178137565,2.195449840010015
19636.508333333335,0.15125484931413727,12040954233.95682,-76.42956561483851,2.98328677803526
19636.509027777778,0.19926048074687636,13936652352.839203,-64.3589941756947,2.773084924772409
19636.50972222222,0.2815837628020453,10943175734.685072,-87.95459151111277,2.8017851452243807
19636.510416666668,0.5273615075504443,14297082435.912748,-70.20112364547509,2.6570660511172846
19636.51111111111,0.48018712729865975,15805425476.830795,-72.25532837494308,2.6248809496813372
19636.511805555554,0.4795455461750257,20986209596.412724,-70.20112364547509,2.6570660511172846
19636.5125,0.2988924135017568,11581939957.017775,-66.80140948635182,3.046309242345564
19636.513194444444,0.2875571541938632,24476026308.3309,-70.90650799951442,2.751363298439521
19636.51388888889,0.18855767783340655,11992789577.099174,-70.20112364547509,2.6570660511172846
19636.514583333334,0.23385926954156724,12868865853.16529,-79.50852298766841,2.7459060435491964
19636.515277777777,0.24379264337323933,12686964768.32497,-71.56505117707798,2.8460498941515415
19636.515972222223,0.3029205294999407,11253910448.773277,-68.19859051364818,2.692582403567252
19636.516666666666,0.40306193944952673,16612100811.599566,-77.47119229084848,2.7658633371878665
19636.51736111111,0.4921009093470384,16022420675.125822,-78.3106308245608,2.96141857899217
19636.518055555556,0.4384673889028798,11532450468.019028,-75.46554491945989,2.7892651361962706
19636.51875,0.5219280169697463,13807356051.528677,-77.00538320808352,2.668332812825267
19636.519444444446,0.4912581949876554,13623568423.444412,-68.19859051364818,2.692582403567252
19636.52013888889,0.6316861544439862,19355363579.503704,-67.06789956241022,2.823118842698621
19636.520833333332,0.43299720139898457,8554410667.485605,-74.9315118405078,2.6925824035672523
19636.52152777778,0.44826735401568585,12534414721.023417,-79.87532834460217,2.844292530665579
19636.522222222222,0.45085789084859296,19273855282.621384,-81.25383773744477,2.630589287593182
19636.522916666665,0.3013456708193845,10631966253.694172,-77.47119229084848,2.7658633371878665
19636.52361111111,0.31802438668151867,9274194241.907692,-73.49563861824498,2.816025568065745
19636.524305555555,0.3495678609135706,14859223344.678488,-81.25383773744477,2.630589287593182
19636.525,0.42297152803145,18390803064.090374,-81.86989764584399,2.8284271247461907
19636.525694444445,0.40157701073355434,13381184627.250439,-72.18111108547723,2.9410882339705493
19636.526388888888,0.5128633000023528,14089425254.048462,-71.56505117707798,2.5298221281347035
19636.527083333334,0.5726828508677511,10700488153.256134,-78.69006752597977,2.5495097567963922
19636.527777777777,0.6484592117447344,14874263065.33252,-69.67686317033704,2.879236009777594
19636.52847222222,0.6032920427304003,12308350022.117447,-71.56505117707798,2.8460498941515415
19636.529166666667,0.5556440660413884,9490583882.962288,-70.90650799951442,2.751363298439521
19636.52986111111,0.5017948397533833,13722249529.82013,-77.47119229084848,2.7658633371878665
19636.530555555557,0.4314258675534452,14235046549.25531,-56.30993247402023,2.5238858928247927
19636.53125,0.43744797579787653,14177000280.786476,-83.418055344822,2.6172504656604807
19636.531944444443,0.3702144213883996,15038767355.406578,-83.88449643371462,2.8160255680657453
19636.53263888889,0.2643863827533499,11066986167.167025,-82.40535663140855,3.026549190084311
19636.533333333333,0.23456499884594156,13505530780.372272,-66.50143432404792,2.5079872407968913
19636.53402777778,0.23137425071189202,16291399830.147837,-72.25532837494308,2.6248809496813372
19636.534722222223,0.118900605445671,12818038747.083975,-82.64762064010762,3.1256999216175574
19636.535416666666,0.07734382537534683,18974617929.672108,-52.43140797117252,3.2802438933713454
19636.536111111112,0.054727951930669906,21996402100.83855,-104.03624346792645,4.123105625617661
19636.536805555555,0.04264970579687114,21254407245.451824,-124.50852298766841,1.9416487838947607
19636.5375,0.058795098814033796,14362907421.893414,-97.43140797117252,2.319482700948641
19636.538194444445,0.08986088788838094,25549724128.45819,-80.9097230791777,2.5317977802344327
19636.53888888889,0.055377731990634775,14380372046.235912,-100.71312302279102,3.7656340767525465
19636.539583333335,0.040707723209718806,17437166639.089527,-83.88449643371462,2.8160255680657453
19636.540277777778,0.06849761684076666,49350167351.04519,-82.64762064010762,3.1256999216175574
19636.54097222222,0.06429595837135804,39352739089.36186,-73.73979529168804,2.5
19636.541666666668,0.05722543037648758,21429449372.00124,-79.04593735660166,3.1575306807693893
19636.54236111111,0.0923147590821417,34110249784.069942,-80.53767779197437,3.0413812651491097
19636.543055555554,0.10128057636543583,28178362382.798138,-66.37062226934319,3.492849839314596
19636.54375,0.12182142229797902,19376329428.023685,-83.15722658736905,2.5179356624028344
19636.544444444444,0.10331030134668541,13888442533.917568,-56.888658039627984,2.745906043549197
