t,semblance,power,backazimuth,slowness
19636.5,0.029481725463910775,403796051.6664861,25.709953780811276,2.9966648127543394
19636.500694444443,0.03078144640596061,428193179.32154757,22.166345822082434,2.9154759474226504
19636.50138888889,0.028536065414423124,395442354.18907475,81.38435181583588,3.337663853655727
19636.502083333333,0.02980162520012187,416182251.23326504,70.34617594194668,2.973213749463701
19636.50277777778,0.04747688080576803,676559544.9970324,23.96248897457815,2.9546573405388314
19636.503472222223,0.040836029934252255,583826385.225791,23.96248897457815,2.9546573405388314
19636.504166666666,0.0328797340105525,451768611.02116877,68.55226367289465,3.0083217912982647
19636.504861111112,0.030981630722452847,428440292.8173,22.166345822082434,2.9154759474226504
19636.505555555555,0.030958112992337628,424510768.5344869,66.03751102542182,2.9546573405388314
19636.50625,0.03316395166021989,458860402.5727325,21.447736327105332,3.0083217912982647
19636.506944444445,0.02853254498050464,396682484.07719404,26.565051177077976,2.9068883707497264
19636.50763888889,0.029856607463754417,422974778.21163243,19.653824058053317,2.973213749463701
19636.508333333335,0.029917390967660586,422256313.66889673,20.32313682966293,2.879236009777594
19636.509027777778,0.030278749450652155,422163094.3142086,19.653824058053317,2.973213749463701
19636.50972222222,0.030363467909740764,424971782.6674268,20.32313682966293,2.879236009777594
19636.510416666668,0.03084357257560662,429873991.62842464,19.653824058053317,2.973213749463701
19636.51111111111,0.028584612511582154,397565847.1080231,-146.30993247402023,2.884441020371192
19636.511805555554,0.02883827831167618,397283214.7056904,21.447736327105332,3.0083217912982647
19636.5125,0.028881155023724105,398446538.8258416,25.709953780811276,2.9966648127543394
19636.513194444444,0.0301836513330722,414256410.4786656,23.96248897457815,2.9546573405388314
19636.51388888889,0.029034708562163124,403818533.85959595,-78.11134196037199,1.9416487838947603
19636.514583333334,0.030641235171336913,432915123.79988724,22.166345822082434,2.9154759474226504
19636.515277777777,0.031391054133866,434801538.205113,23.96248897457815,2.9546573405388314
19636.515972222223,0.029733557355437683,408189263.23061496,23.96248897457815,2.9546573405388314
19636.516666666666,0.029018320487733625,396799710.1908225,86.72951207681643,3.5057096285916205
19636.51736111111,0.029300431983591294,392815963.7530503,23.96248897457815,2.9546573405388314
19636.518055555556,0.0290311322090367,393977089.1252945,26.565051177077976,2.9068883707497264
19636.51875,0.028862020788043896,398725137.6624025,-146.30993247402023,4.687216658103186
19636.519444444446,0.029061808828130115,399644141.3336604,61.69924423399361,2.9529646120466797
19636.52013888889,0.02879178871370709,399440345.5282239,-152.24145939893998,4.294182110716778
19636.520833333332,0.029994450286327898,415764273.11776847,19.653824058053317,2.973213749463701
19636.52152777778,0.030910564355708003,423916666.5339448,20.32313682966293,2.879236009777594
19636.522222222222,0.028491699715989166,387437587.0713996,86.6335393365702,3.40587727318528
19636.522916666665,0.028111360658867143,391371878.99239445,-8.530765609948105,4.044749683231337
19636.52361111111,0.028504163583180503,388096246.3602225,22.166345822082434,2.9154759474226504
19636.524305555555,0.029472628582369605,407498359.6200792,20.32313682966293,2.879236009777594
19636.525,0.030142068899194005,407540537.9142348,22.166345822082434,2.9154759474226504
19636.525694444445,0.028768366784793855,392661249.12418884,-42.51044707800085,1.6278820596099708
19636.526388888888,0.030574449370795145,418535568.7295121,22.166345822082434,2.9154759474226504
19636.527083333334,0.02815822710645767,389535688.0740187,129.09385888622953,2.0615528128088303
19636.527777777777,0.029032823283123337,401802570.94838655,26.565051177077976,2.9068883707497264
19636.52847222222,0.028640062872322836,388432387.9257976,164.57783868126134,3.0083217912982647
19636.529166666667,0.028205795344804333,385173652.1340583,-59.931417178137565,4.390899680020031
19636.52986111111,0.028175390077304463,384079761.610561,13.495733280795832,2.570992026436488
19636.530555555557,0.02827717640666578,388864693.55613655,55.98065001017352,4.825971404805461
19636.53125,0.028167375123537976,385866586.86154014,155.22485943116808,4.295346318982906
19636.531944444443,0.028488985228908848,390528454.61928135,-150.75117366345302,2.8653097563788807
19636.53263888889,0.02817352855626903,386799147.429021,23.96248897457815,2.9546573405388314
19636.533333333333,0.02907454280918606,399941730.92182446,26.565051177077976,2.9068883707497264
19636.53402777778,0.02822965594991053,393402881.3712167,128.85337434035333,4.622769732530489
19636.534722222223,0.028757095808343604,400824908.85693884,-60.461217740441896,3.4481879299133333
19636.535416666666,0.028349626456351973,394991642.972235,60.57254359681025,4.4777226354476225
19636.536111111112,0.029284993229410316,441372484.0747371,10.784297867562572,2.1377558326431947
19636.536805555555,0.028061087414819195,468652020.99434733,169.56252464888183,3.863935817272332
19636.5375,0.02892058430001877,409762071.74817175,-63.434948822922024,4.024922359499622
19636.538194444445,0.02843257110422562,413434059.25506806,28.393019421382974,4.205948168962618
19636.53888888889,0.028741221846979238,415774823.5359803,23.198590513648185,3.046309242345563
19636.539583333335,0.028747842234945316,436185238.2691901,35.537677791974374,2.580697580112788
19636.540277777778,0.02874710152865974,540034356.4116467,38.047042531826065,2.920616373302046
19636.54097222222,0.029244522216110246,456919242.5708603,-82.40535663140855,1.5132745950421556
19636.541666666668,0.02928793065118301,430227243.53878754,72.75854060106002,3.0364452901377956
19636.54236111111,0.02800445520330424,905589283.1058757,173.6598082540901,0.905538513813742
19636.543055555554,0.027419642773199217,1933651620.2999625,34.82448915695676,2.8017851452243794
19636.54375,0.028488406293890028,398393218.53991336,-35.21759296819272,2.080865204668481
19636.544444444444,0.028264099483127185,387084028.3105951,135.0,2.6870057685088806
19636.54513888889,0.034798070320428906,572217880.1469592,-22.249023657212376,2.3769728648009427
19636.545833333334,0.050509430708870005,930561528.7132106,-81.25383773744477,2.630589287593182
19636.546527777777,0.07538568014523947,1272093463.1732962,-102.0947570770121,2.8635642126552714
19636.547222222223,0.07597428769887442,1176795837.2535357,-108.43494882292202,2.8460498941515415
19636.547916666666,0.02882623501646754,412874991.43181074,11.3099324740202,3.5693136595149495
19636.54861111111,0.029275517559252173,423099177.7050675,32.61924307119281,2.9681644159311658
19636.549305555556,0.0322693863517673,546289729.0547718,-28.61045966596521,2.505992817228334
19636.55,0.05374998994468846,1126115335.4163687,-83.65980825409008,2.716615541441225
19636.550694444446,0.09600579291012283,2166438818.5365596,-104.03624346792645,2.886173937932363
19636.55138888889,0.06185412562701941,913945087.4144031,-107.8188889145228,2.9410882339705493
19636.552083333332,0.02839500243337601,421283927.5160336,29.98163936884933,3.0016662039607267
19636.55277777778,0.0283488443026125,430141690.4704214,62.592424562181606,3.0413812651491097
19636.553472222222,0.02867354489188442,422350996.39052653,66.8014094863518,3.046309242345563
19636.554166666665,0.039760635023178136,602656707.7152936,24.775140568831915,2.86356421265527
19636.55486111111,0.07353531214765432,2270291775.141511,-154.53665493812838,2.325940669922602
19636.555555555555,0.1713299284472984,4070331153.132529,-157.06789956241022,2.8231188426986216
19636.55625,0.09688859617337774,1826583543.4431233,-157.83365417791754,2.9154759474226504
19636.556944444445,0.052206092296826496,1131751949.637675,-121.3286928678042,2.6925824035672528
19636.557638888888,0.07475380851204157,1830305075.8255126,-136.39718102729637,2.9000000000000004
19636.558333333334,0.08113932689222073,1579995680.107381,-102.0947570770121,2.8635642126552714
19636.559027777777,0.04405496772368919,633871252.1342133,72.18111108547723,2.9410882339705484
19636.55972222222,0.03721144742847044,514813290.8946531,72.18111108547723,2.9410882339705484
19636.560416666667,0.03328087764823626,476363000.9347601,74.05460409907715,2.912043955712207
19636.56111111111,0.02907545834447243,406296936.4772151,-70.34617594194668,1.4866068747318508
19636.561805555557,0.02869208724080094,415195887.1810302,29.98163936884933,3.0016662039607267
19636.5625,0.028672188853614018,416802258.06982815,72.18111108547723,2.9410882339705484
19636.563194444443,0.03445563410783486,503215017.2246124,72.18111108547723,2.9410882339705484
19636.56388888889,0.02872711800983137,399621790.6681435,29.248826336546955,2.8653097563788803
19636.564583333333,0.029492138201292185,400564883.1808528,-123.69006752597977,3.2449961479175906
19636.56527777778,0.03136762375068651,437526292.6264779,70.34617594194668,2.973213749463701
19636.565972222223,0.03400063450076576,480756263.7141583,70.34617594194668,2.973213749463701
19636.566666666666,0.033654702682172216,472729548.4220793,70.34617594194668,2.973213749463701
19636.567361111112,0.028940825539060053,401707925.5162994,29.98163936884933,3.0016662039607267
19636.568055555555,0.029573982802498497,419792952.41835725,34.21570213243737,3.0232432915661946
19636.56875,0.046356417808364005,1009492360.2635356,-30.068582821862464,2.1954498400100153
19636.569444444445,0.10339955006747492,3634728128.577421,-85.60129464500449,2.60768096208106
19636.57013888889,0.19346715203342546,6835820286.026724,-106.50436138175502,2.816025568065745
19636.570833333335,0.242522279082288,5463403497.5150585,-110.32313682966293,2.879236009777594
19636.571527777778,0.029851664263572664,499525887.7095877,32.61924307119281,2.9681644159311658
19636.57222222222,0.03266747458932345,503689709.5604623,20.32313682966293,2.879236009777594
19636.572916666668,0.03396537244513937,509241335.3116862,32.61924307119281,2.9681644159311658
19636.57361111111,0.03587555925897785,523058780.48066705,30.963756532073518,2.9154759474226504
19636.574305555554,0.09664418320255355,2209909021.304908,-153.43494882292202,2.9068883707497273
19636.575,0.04944594618684332,802527743.2636445,46.39718102729637,2.9
19636.575694444444,0.03579283896478804,549745921.9006454,28.300755766006375,2.9529646120466797
19636.57638888889,0.03513702141688414,508323865.2602793,28.300755766006375,2.9529646120466797
19636.577083333334,0.03741211487192808,533933519.278138,26.565051177077976,2.9068883707497264
19636.577777777777,0.03643821509153893,511590181.28141654,15.945395900922819,2.912043955712207
19636.578472222223,0.032592597713184054,460573102.5421888,15.945395900922819,2.912043955712207
19636.579166666666,0.039889632297364766,577181413.7599028,14.036243467926454,2.886173937932362
19636.57986111111,0.03255090975010566,466256349.7906931,29.98163936884933,3.0016662039607267
19636.580555555556,0.02997594799852198,417477788.56620836,25.709953780811276,2.9966648127543394
19636.58125,0.031242794209408963,445017580.3789573,25.709953780811276,2.9966648127543394
19636.581944444446,0.03015819039575075,435217017.10359275,20.32313682966293,2.879236009777594
19636.58263888889,0.030619949343140634,489327524.61147606,28.300755766006375,2.9529646120466797
19636.583333333332,0.05024853973147538,836982050.5539435,99.46232220802563,2.4331050121192876
19636.58402777778,0.05319645947280859,821501258.5528669,100.49147701233159,2.7459060435491964
19636.584722222222,0.04243701847443734,617416306.5127487,102.0947570770121,2.8635642126552705
19636.585416666665,0.03132597302256816,448301295.02040136,47.72631099390625,2.973213749463701
19636.58611111111,0.033555083114894045,480058318.6829694,49.184916125118406,2.906888370749727
19636.586805555555,0.03831029982544926,549875275.6979219,49.184916125118406,2.906888370749727
19636.5875,0.031654905851156184,441283533.0701826,49.184916125118406,2.906888370749727
19636.588194444445,0.032744397895009617,464935721.82179207,25.709953780811276,2.9966648127543394
19636.588888888888,0.03173526988199847,479117154.685203,49.184916125118406,2.906888370749727
19636.589583333334,0.0381503442386743,559735328.8875961,28.300755766006375,2.9529646120466797
19636.590277777777,0.09554482385102522,1542510113.7590911,-15.945395900922875,2.9120439557122073
19636.59097222222,0.10224072433567846,1595808443.5242352,-17.8188889145228,2.9410882339705484
19636.591666666667,0.036691858068857046,536436860.1426142,-20.32313682966293,2.879236009777594
19636.59236111111,0.043743103666656284,759702951.168646,32.005383208083515,2.8301943396169813
19636.593055555557,0.0891130719102031,2564334050.13758,-78.69006752597977,2.5495097567963922
19636.59375,0.11834363510696078,4193930274.144574,-98.42696902148066,2.7294688127912363
