t,semblance,power,backazimuth,slowness
19636.5,0.2725003000580061,24812701173.777428,45.0,5.656854249492381
19636.500694444443,0.5288482170438138,6718183938.282557,-135.0,5.656854249492381
19636.50138888889,0.540438620518093,5062314349.150719,-45.0,5.656854249492381
19636.502083333333,0.44991508718643036,4018264240.141164,135.0,5.656854249492381
19636.50277777778,0.5971938882361834,7392994508.78529,-45.0,5.656854249492381
19636.503472222223,0.7430288145592556,7724682802.340164,99.92624550665171,4.060788100849391
19636.504166666666,0.854499520323847,6118784331.063194,99.92624550665171,4.060788100849391
19636.504861111112,0.6725974601336182,5625771603.469575,-70.70995378081125,4.237924020083418
19636.505555555555,0.5744822689256696,4075760774.6652985,-135.0,5.656854249492381
19636.50625,0.6981368990661219,5071870372.16765,-45.0,5.656854249492381
19636.506944444445,0.6443046140448085,14647955665.912706,135.0,5.656854249492381
19636.50763888889,0.5770970211813502,8595551119.98115,-135.0,5.656854249492381
19636.508333333335,0.7215228087037049,8762439014.540455,45.0,5.656854249492381
19636.509027777778,0.4157601284693928,6560775397.947146,45.0,5.656854249492381
19636.50972222222,0.32783070546920673,4864075515.910222,135.0,5.656854249492381
19636.510416666668,0.3778207900842442,9118930857.425957,-45.0,5.656854249492381
19636.51111111111,0.5162567973170156,21843809080.470245,45.0,5.656854249492381
19636.511805555554,0.36867631523657274,10764405465.185555,45.0,5.656854249492381
19636.5125,0.42661050164528036,15905534767.992485,-135.0,5.656854249492381
19636.513194444444,0.259992677001875,10817771989.85897,-45.0,5.656854249492381
19636.51388888889,0.20263651336862043,7311917207.324681,-135.0,5.656854249492381
19636.514583333334,0.5221385513808237,19476842120.806877,45.0,5.656854249492381
19636.515277777777,0.6209145772403342,31925509267.756065,135.0,5.656854249492381
19636.515972222223,0.3788082800037569,11336280646.10492,135.0,5.656854249492381
19636.516666666666,0.5342621431913253,28837124191.4587,135.0,5.656854249492381
19636.51736111111,0.387432292916778,12485251822.479298,80.07375449334829,4.060788100849391
19636.518055555556,0.6881099029928497,22828351726.53477,-45.0,5.656854249492381
19636.51875,0.5124260201342578,13086849460.648977,135.0,5.656854249492381
19636.519444444446,0.3496965336721629,11661965898.447067,-135.0,5.656854249492381
19636.52013888889,0.24740626369124774,7265092189.334655,135.0,5.656854249492381
19636.520833333332,0.35360906071865433,12818917857.982763,25.407718108948444,4.428317965096905
19636.52152777778,0.45024233041908956,14516338817.55115,-45.0,5.656854249492381
19636.522222222222,0.37052086319829564,7860327303.289498,135.0,5.656854249492381
19636.522916666665,0.3727382813261717,12369009303.137571,45.0,5.656854249492381
19636.52361111111,0.5203957967945338,9601617793.466309,135.0,5.656854249492381
19636.524305555555,0.4148394932901384,9472006668.277723,135.0,5.656854249492381
19636.525,0.481311756041447,7701313853.971244,-45.0,5.656854249492381
19636.525694444445,0.7750853259851702,9268761910.541079,-45.0,5.656854249492381
19636.526388888888,0.7058702852826696,8642445137.588114,135.0,5.656854249492381
19636.527083333334,0.6168681013601051,5220438267.464903,-32.005383208083515,4.716990566028302
